scenario,policy,seed,delta_hedged_pnl,delta_fee_revenue,delta_lvr,delta_volume,delta_normal_hedged_pnl,delta_toxic_hedged_pnl
campbell_rl_normal,tabular_rl,5174,0.0674,0.0614,-0.0059,308.1714,0.0674,0.0000
campbell_rl_normal,tabular_rl,5175,0.0552,0.0510,-0.0042,320.3887,0.0552,0.0000
campbell_rl_normal,tabular_rl,5176,0.0599,0.0552,-0.0047,295.5331,0.0599,0.0000
campbell_rl_normal,tabular_rl,5177,0.0613,0.0556,-0.0056,315.4883,0.0613,0.0000
campbell_rl_normal,tabular_rl,5178,0.0519,0.0546,0.0027,317.7302,0.0519,0.0000
campbell_rl_normal,tabular_rl,5179,0.0544,0.0448,-0.0096,314.0872,0.0544,0.0000
campbell_rl_normal,tabular_rl,5180,0.0608,0.0604,-0.0004,302.8140,0.0608,0.0000
campbell_rl_normal,tabular_rl,5181,0.0563,0.0649,0.0087,299.6162,0.0563,0.0000
campbell_rl_normal,tabular_rl,5182,0.0534,0.0462,-0.0072,314.9282,0.0534,0.0000
campbell_rl_normal,tabular_rl,5183,0.0547,0.0535,-0.0012,317.8860,0.0547,0.0000
campbell_rl_normal,tabular_rl,5184,0.0549,0.0491,-0.0058,330.1935,0.0549,0.0000
campbell_rl_normal,tabular_rl,5185,0.0543,0.0551,0.0008,308.3352,0.0543,0.0000
campbell_rl_normal,tabular_rl,5186,0.0563,0.0533,-0.0031,313.5108,0.0563,0.0000
campbell_rl_normal,tabular_rl,5187,0.0614,0.0526,-0.0088,299.0151,0.0614,0.0000
campbell_rl_normal,tabular_rl,5188,0.0559,0.0545,-0.0015,337.8318,0.0559,0.0000
campbell_rl_normal,tabular_rl,5189,0.0646,0.0703,0.0057,292.1804,0.0646,0.0000
campbell_rl_normal,tabular_rl,5190,0.0487,0.0506,0.0019,326.1819,0.0487,0.0000
campbell_rl_normal,tabular_rl,5191,0.0629,0.0621,-0.0009,307.0651,0.0629,0.0000
campbell_rl_normal,tabular_rl,5192,0.0558,0.0506,-0.0051,310.4011,0.0558,0.0000
campbell_rl_normal,tabular_rl,5193,0.0651,0.0553,-0.0098,319.9206,0.0651,0.0000
campbell_rl_normal,tabular_rl,5194,0.0481,0.0482,0.0001,310.7818,0.0481,0.0000
campbell_rl_normal,tabular_rl,5195,0.0535,0.0502,-0.0033,333.8965,0.0535,0.0000
campbell_rl_normal,tabular_rl,5196,0.0585,0.0548,-0.0037,325.4041,0.0585,0.0000
campbell_rl_normal,tabular_rl,5197,0.0583,0.0636,0.0052,300.0422,0.0583,0.0000
campbell_rl_normal,tabular_rl,5198,0.0597,0.0676,0.0079,317.7813,0.0597,0.0000
campbell_rl_normal,tabular_rl,5199,0.0524,0.0454,-0.0070,301.0967,0.0524,0.0000
campbell_rl_normal,tabular_rl,5200,0.0545,0.0472,-0.0073,320.2993,0.0545,0.0000
campbell_rl_normal,tabular_rl,5201,0.0571,0.0600,0.0029,332.4537,0.0571,0.0000
campbell_rl_normal,tabular_rl,5202,0.0574,0.0609,0.0035,296.9931,0.0574,0.0000
campbell_rl_normal,tabular_rl,5203,0.0617,0.0726,0.0109,314.5477,0.0617,0.0000
campbell_rl_normal,tabular_rl,5204,0.0511,0.0555,0.0044,320.4466,0.0511,0.0000
campbell_rl_normal,tabular_rl,5205,0.0555,0.0567,0.0011,308.2905,0.0555,0.0000
campbell_rl_normal,tabular_rl,5206,0.0597,0.0569,-0.0029,319.4034,0.0597,0.0000
campbell_rl_normal,tabular_rl,5207,0.0621,0.0578,-0.0043,306.8263,0.0621,0.0000
campbell_rl_normal,tabular_rl,5208,0.0564,0.0575,0.0011,306.3770,0.0564,0.0000
campbell_rl_normal,tabular_rl,5209,0.0512,0.0545,0.0033,314.0809,0.0512,0.0000
campbell_rl_normal,tabular_rl,5210,0.0672,0.0578,-0.0094,322.9528,0.0672,0.0000
campbell_rl_normal,tabular_rl,5211,0.0574,0.0669,0.0096,279.3197,0.0574,0.0000
campbell_rl_normal,tabular_rl,5212,0.0535,0.0455,-0.0080,330.0895,0.0535,0.0000
campbell_rl_normal,tabular_rl,5213,0.0638,0.0633,-0.0004,300.9228,0.0638,0.0000
campbell_rl_normal,tabular_rl,5214,0.0620,0.0688,0.0068,294.6970,0.0620,0.0000
campbell_rl_normal,tabular_rl,5215,0.0595,0.0702,0.0106,309.1750,0.0595,0.0000
campbell_rl_normal,tabular_rl,5216,0.0528,0.0543,0.0015,306.0357,0.0528,0.0000
campbell_rl_normal,tabular_rl,5217,0.0667,0.0753,0.0085,281.3098,0.0667,0.0000
campbell_rl_normal,tabular_rl,5218,0.0583,0.0620,0.0038,300.6182,0.0583,0.0000
campbell_rl_normal,tabular_rl,5219,0.0509,0.0548,0.0039,306.1244,0.0509,0.0000
campbell_rl_normal,tabular_rl,5220,0.0688,0.0728,0.0040,280.4636,0.0688,0.0000
campbell_rl_normal,tabular_rl,5221,0.0611,0.0710,0.0099,274.3839,0.0611,0.0000
campbell_rl_normal,tabular_rl,5222,0.0539,0.0451,-0.0089,328.8647,0.0539,0.0000
campbell_rl_normal,tabular_rl,5223,0.0628,0.0585,-0.0043,293.7246,0.0628,0.0000
campbell_rl_normal,tabular_rl,5224,0.0645,0.0675,0.0030,307.5597,0.0645,0.0000
campbell_rl_normal,tabular_rl,5225,0.0607,0.0648,0.0041,294.5677,0.0607,0.0000
campbell_rl_normal,tabular_rl,5226,0.0567,0.0539,-0.0028,313.6626,0.0567,0.0000
campbell_rl_normal,tabular_rl,5227,0.0627,0.0689,0.0063,307.8641,0.0627,0.0000
campbell_rl_normal,tabular_rl,5228,0.0668,0.0793,0.0125,288.0796,0.0668,0.0000
campbell_rl_normal,tabular_rl,5229,0.0608,0.0612,0.0004,298.8696,0.0608,0.0000
campbell_rl_normal,tabular_rl,5230,0.0639,0.0504,-0.0135,324.2517,0.0639,0.0000
campbell_rl_normal,tabular_rl,5231,0.0527,0.0596,0.0069,309.5481,0.0527,0.0000
campbell_rl_normal,tabular_rl,5232,0.0499,0.0569,0.0069,295.0328,0.0499,0.0000
campbell_rl_normal,tabular_rl,5233,0.0580,0.0583,0.0002,306.9871,0.0580,0.0000
campbell_rl_normal,tabular_rl,5234,0.0670,0.0660,-0.0010,315.0465,0.0670,0.0000
campbell_rl_normal,tabular_rl,5235,0.0625,0.0750,0.0125,283.4465,0.0625,0.0000
campbell_rl_normal,tabular_rl,5236,0.0584,0.0523,-0.0061,304.2282,0.0584,0.0000
campbell_rl_normal,tabular_rl,5237,0.0530,0.0479,-0.0051,347.0171,0.0530,0.0000
campbell_rl_normal,tabular_rl,5238,0.0578,0.0531,-0.0047,338.1665,0.0578,0.0000
campbell_rl_normal,tabular_rl,5239,0.0564,0.0476,-0.0088,317.3834,0.0564,0.0000
campbell_rl_normal,tabular_rl,5240,0.0665,0.0565,-0.0100,313.9447,0.0665,0.0000
campbell_rl_normal,tabular_rl,5241,0.0635,0.0647,0.0012,299.9202,0.0635,0.0000
campbell_rl_normal,tabular_rl,5242,0.0524,0.0555,0.0031,288.6655,0.0524,0.0000
campbell_rl_normal,tabular_rl,5243,0.0506,0.0483,-0.0022,308.7759,0.0506,0.0000
campbell_rl_normal,tabular_rl,5244,0.0610,0.0575,-0.0035,305.1552,0.0610,0.0000
campbell_rl_normal,tabular_rl,5245,0.0632,0.0660,0.0027,289.5112,0.0632,0.0000
campbell_rl_normal,tabular_rl,5246,0.0573,0.0534,-0.0039,296.1647,0.0573,0.0000
campbell_rl_normal,tabular_rl,5247,0.0574,0.0485,-0.0089,314.6172,0.0574,0.0000
campbell_rl_normal,tabular_rl,5248,0.0542,0.0522,-0.0020,342.0674,0.0542,0.0000
campbell_rl_normal,tabular_rl,5249,0.0637,0.0684,0.0047,300.2820,0.0637,0.0000
campbell_rl_normal,tabular_rl,5250,0.0587,0.0649,0.0062,304.1654,0.0587,0.0000
campbell_rl_normal,tabular_rl,5251,0.0586,0.0709,0.0123,322.6744,0.0586,0.0000
campbell_rl_normal,tabular_rl,5252,0.0642,0.0702,0.0061,314.8659,0.0642,0.0000
campbell_rl_normal,tabular_rl,5253,0.0536,0.0495,-0.0040,325.7757,0.0536,0.0000
campbell_rl_normal,tabular_rl,5254,0.0561,0.0474,-0.0088,298.8843,0.0561,0.0000
campbell_rl_normal,tabular_rl,5255,0.0596,0.0634,0.0038,322.3243,0.0596,0.0000
campbell_rl_normal,tabular_rl,5256,0.0612,0.0705,0.0092,292.8461,0.0612,0.0000
campbell_rl_normal,tabular_rl,5257,0.0579,0.0589,0.0010,303.5995,0.0579,0.0000
campbell_rl_normal,tabular_rl,5258,0.0579,0.0639,0.0061,316.5408,0.0579,0.0000
campbell_rl_normal,tabular_rl,5259,0.0487,0.0551,0.0064,322.3274,0.0487,0.0000
campbell_rl_normal,tabular_rl,5260,0.0696,0.0659,-0.0037,292.9998,0.0696,0.0000
campbell_rl_normal,tabular_rl,5261,0.0577,0.0674,0.0097,316.3474,0.0577,0.0000
campbell_rl_normal,tabular_rl,5262,0.0591,0.0578,-0.0014,302.0372,0.0591,0.0000
campbell_rl_normal,tabular_rl,5263,0.0546,0.0547,0.0001,314.5575,0.0546,0.0000
campbell_rl_normal,tabular_rl,5264,0.0459,0.0453,-0.0006,331.6301,0.0459,0.0000
campbell_rl_normal,tabular_rl,5265,0.0558,0.0424,-0.0134,324.2057,0.0558,0.0000
campbell_rl_normal,tabular_rl,5266,0.0578,0.0579,0.0000,293.6830,0.0578,0.0000
campbell_rl_normal,tabular_rl,5267,0.0642,0.0594,-0.0048,289.6255,0.0642,0.0000
campbell_rl_normal,tabular_rl,5268,0.0609,0.0620,0.0011,297.4458,0.0609,0.0000
campbell_rl_normal,tabular_rl,5269,0.0614,0.0647,0.0033,270.5170,0.0614,0.0000
campbell_rl_normal,tabular_rl,5270,0.0577,0.0650,0.0073,287.3209,0.0577,0.0000
campbell_rl_normal,tabular_rl,5271,0.0510,0.0623,0.0114,308.7176,0.0510,0.0000
campbell_rl_normal,tabular_rl,5272,0.0537,0.0667,0.0130,288.4966,0.0537,0.0000
campbell_rl_normal,tabular_rl,5273,0.0539,0.0556,0.0017,301.1070,0.0539,0.0000
campbell_rl_normal,tabular_rl,5274,0.0598,0.0704,0.0106,286.5121,0.0598,0.0000
campbell_rl_normal,tabular_rl,5275,0.0547,0.0535,-0.0012,346.4752,0.0547,0.0000
campbell_rl_normal,tabular_rl,5276,0.0577,0.0627,0.0049,308.5923,0.0577,0.0000
campbell_rl_normal,tabular_rl,5277,0.0542,0.0511,-0.0030,310.5097,0.0542,0.0000
campbell_rl_normal,tabular_rl,5278,0.0624,0.0757,0.0133,309.3775,0.0624,0.0000
campbell_rl_normal,tabular_rl,5279,0.0453,0.0482,0.0029,326.9512,0.0453,0.0000
campbell_rl_normal,tabular_rl,5280,0.0620,0.0736,0.0116,317.9804,0.0620,0.0000
campbell_rl_normal,tabular_rl,5281,0.0538,0.0658,0.0120,295.2336,0.0538,0.0000
campbell_rl_normal,tabular_rl,5282,0.0537,0.0575,0.0039,321.5935,0.0537,0.0000
campbell_rl_normal,tabular_rl,5283,0.0568,0.0451,-0.0117,318.8576,0.0568,0.0000
campbell_rl_normal,tabular_rl,5284,0.0578,0.0581,0.0003,299.0745,0.0578,0.0000
campbell_rl_normal,tabular_rl,5285,0.0599,0.0630,0.0031,293.0075,0.0599,0.0000
campbell_rl_normal,tabular_rl,5286,0.0573,0.0735,0.0161,315.4194,0.0573,0.0000
campbell_rl_normal,tabular_rl,5287,0.0554,0.0562,0.0008,330.3972,0.0554,0.0000
campbell_rl_normal,tabular_rl,5288,0.0536,0.0529,-0.0007,327.2273,0.0536,0.0000
campbell_rl_normal,tabular_rl,5289,0.0573,0.0685,0.0112,311.6269,0.0573,0.0000
campbell_rl_normal,tabular_rl,5290,0.0651,0.0636,-0.0015,304.0267,0.0651,0.0000
campbell_rl_normal,tabular_rl,5291,0.0605,0.0516,-0.0089,317.4502,0.0605,0.0000
campbell_rl_normal,tabular_rl,5292,0.0587,0.0626,0.0039,325.7072,0.0587,0.0000
campbell_rl_normal,tabular_rl,5293,0.0667,0.0540,-0.0127,301.5474,0.0667,0.0000
campbell_rl_normal,tabular_rl,5294,0.0538,0.0564,0.0026,321.9676,0.0538,0.0000
campbell_rl_normal,tabular_rl,5295,0.0543,0.0446,-0.0097,317.1103,0.0543,0.0000
campbell_rl_normal,tabular_rl,5296,0.0617,0.0676,0.0059,299.5862,0.0617,0.0000
campbell_rl_normal,tabular_rl,5297,0.0499,0.0495,-0.0004,335.6488,0.0499,0.0000
campbell_rl_normal,tabular_rl,5298,0.0500,0.0403,-0.0098,328.9197,0.0500,0.0000
campbell_rl_normal,tabular_rl,5299,0.0647,0.0543,-0.0104,285.9039,0.0647,0.0000
campbell_rl_normal,tabular_rl,5300,0.0501,0.0466,-0.0035,305.0626,0.0501,0.0000
campbell_rl_normal,tabular_rl,5301,0.0591,0.0604,0.0013,280.3173,0.0591,0.0000
campbell_rl_normal,tabular_rl,5302,0.0588,0.0729,0.0141,308.4653,0.0588,0.0000
campbell_rl_normal,tabular_rl,5303,0.0560,0.0596,0.0036,319.1430,0.0560,0.0000
campbell_rl_normal,tabular_rl,5304,0.0613,0.0590,-0.0023,303.6624,0.0613,0.0000
campbell_rl_normal,tabular_rl,5305,0.0537,0.0424,-0.0114,327.0806,0.0537,0.0000
campbell_rl_normal,tabular_rl,5306,0.0581,0.0681,0.0101,280.7578,0.0581,0.0000
campbell_rl_normal,tabular_rl,5307,0.0560,0.0645,0.0086,289.6253,0.0560,0.0000
campbell_rl_normal,tabular_rl,5308,0.0637,0.0584,-0.0053,311.4378,0.0637,0.0000
campbell_rl_normal,tabular_rl,5309,0.0609,0.0653,0.0044,301.9283,0.0609,0.0000
campbell_rl_normal,tabular_rl,5310,0.0574,0.0546,-0.0028,345.5195,0.0574,0.0000
campbell_rl_normal,tabular_rl,5311,0.0644,0.0565,-0.0079,308.3951,0.0644,0.0000
campbell_rl_normal,tabular_rl,5312,0.0654,0.0651,-0.0003,285.4374,0.0654,0.0000
campbell_rl_normal,tabular_rl,5313,0.0471,0.0381,-0.0090,325.2084,0.0471,0.0000
campbell_rl_normal,tabular_rl,5314,0.0618,0.0705,0.0086,297.3676,0.0618,0.0000
campbell_rl_normal,tabular_rl,5315,0.0624,0.0606,-0.0018,301.0285,0.0624,0.0000
campbell_rl_normal,tabular_rl,5316,0.0516,0.0555,0.0039,324.7021,0.0516,0.0000
campbell_rl_normal,tabular_rl,5317,0.0563,0.0553,-0.0010,324.6501,0.0563,0.0000
campbell_rl_normal,tabular_rl,5318,0.0551,0.0619,0.0068,304.0427,0.0551,0.0000
campbell_rl_normal,tabular_rl,5319,0.0551,0.0515,-0.0037,307.8964,0.0551,0.0000
campbell_rl_normal,tabular_rl,5320,0.0679,0.0699,0.0021,303.1552,0.0679,0.0000
campbell_rl_normal,tabular_rl,5321,0.0531,0.0528,-0.0003,316.0188,0.0531,0.0000
campbell_rl_normal,tabular_rl,5322,0.0624,0.0606,-0.0018,298.4383,0.0624,0.0000
campbell_rl_normal,tabular_rl,5323,0.0592,0.0618,0.0027,288.9163,0.0592,0.0000
campbell_rl_normal,tabular_rl,5324,0.0635,0.0721,0.0086,283.1015,0.0635,0.0000
campbell_rl_normal,tabular_rl,5325,0.0610,0.0595,-0.0015,304.0599,0.0610,0.0000
campbell_rl_normal,tabular_rl,5326,0.0664,0.0582,-0.0082,297.1775,0.0664,0.0000
campbell_rl_normal,tabular_rl,5327,0.0617,0.0631,0.0014,309.5589,0.0617,0.0000
campbell_rl_normal,tabular_rl,5328,0.0677,0.0721,0.0044,284.0223,0.0677,0.0000
campbell_rl_normal,tabular_rl,5329,0.0684,0.0708,0.0024,277.4669,0.0684,0.0000
campbell_rl_normal,tabular_rl,5330,0.0624,0.0674,0.0050,289.0133,0.0624,0.0000
campbell_rl_normal,tabular_rl,5331,0.0615,0.0562,-0.0053,283.4437,0.0615,0.0000
campbell_rl_normal,tabular_rl,5332,0.0613,0.0476,-0.0137,311.4706,0.0613,0.0000
campbell_rl_normal,tabular_rl,5333,0.0613,0.0614,0.0000,300.3995,0.0613,0.0000
campbell_rl_normal,tabular_rl,5334,0.0565,0.0579,0.0014,305.6033,0.0565,0.0000
campbell_rl_normal,tabular_rl,5335,0.0566,0.0565,-0.0001,313.9225,0.0566,0.0000
campbell_rl_normal,tabular_rl,5336,0.0540,0.0491,-0.0050,329.9316,0.0540,0.0000
campbell_rl_normal,tabular_rl,5337,0.0668,0.0621,-0.0047,289.4363,0.0668,0.0000
campbell_rl_normal,tabular_rl,5338,0.0527,0.0561,0.0034,296.3728,0.0527,0.0000
campbell_rl_normal,tabular_rl,5339,0.0600,0.0675,0.0074,298.4264,0.0600,0.0000
campbell_rl_normal,tabular_rl,5340,0.0558,0.0595,0.0037,316.0382,0.0558,0.0000
campbell_rl_normal,tabular_rl,5341,0.0589,0.0553,-0.0035,299.5751,0.0589,0.0000
campbell_rl_normal,tabular_rl,5342,0.0566,0.0607,0.0041,308.9836,0.0566,0.0000
campbell_rl_normal,tabular_rl,5343,0.0583,0.0568,-0.0016,318.7452,0.0583,0.0000
campbell_rl_normal,tabular_rl,5344,0.0611,0.0580,-0.0032,298.1407,0.0611,0.0000
campbell_rl_normal,tabular_rl,5345,0.0535,0.0488,-0.0046,320.1606,0.0535,0.0000
campbell_rl_normal,tabular_rl,5346,0.0609,0.0703,0.0094,289.6160,0.0609,0.0000
campbell_rl_normal,tabular_rl,5347,0.0597,0.0593,-0.0004,312.9722,0.0597,0.0000
campbell_rl_normal,tabular_rl,5348,0.0622,0.0662,0.0040,311.9592,0.0622,0.0000
campbell_rl_normal,tabular_rl,5349,0.0526,0.0507,-0.0020,312.8673,0.0526,0.0000
campbell_rl_normal,tabular_rl,5350,0.0541,0.0459,-0.0083,310.8154,0.0541,0.0000
campbell_rl_normal,tabular_rl,5351,0.0562,0.0507,-0.0055,326.6519,0.0562,0.0000
campbell_rl_normal,tabular_rl,5352,0.0659,0.0609,-0.0049,326.3983,0.0659,0.0000
campbell_rl_normal,tabular_rl,5353,0.0555,0.0576,0.0021,316.3019,0.0555,0.0000
campbell_rl_normal,tabular_rl,5354,0.0554,0.0572,0.0018,295.2630,0.0554,0.0000
campbell_rl_normal,tabular_rl,5355,0.0626,0.0582,-0.0044,331.6495,0.0626,0.0000
campbell_rl_normal,tabular_rl,5356,0.0557,0.0567,0.0010,318.8426,0.0557,0.0000
campbell_rl_normal,tabular_rl,5357,0.0583,0.0541,-0.0042,299.1101,0.0583,0.0000
campbell_rl_normal,tabular_rl,5358,0.0585,0.0566,-0.0019,299.4147,0.0585,0.0000
campbell_rl_normal,tabular_rl,5359,0.0586,0.0539,-0.0047,304.8083,0.0586,0.0000
campbell_rl_normal,tabular_rl,5360,0.0583,0.0560,-0.0023,314.4131,0.0583,0.0000
campbell_rl_normal,tabular_rl,5361,0.0454,0.0554,0.0101,298.6500,0.0454,0.0000
campbell_rl_normal,tabular_rl,5362,0.0529,0.0560,0.0030,315.0142,0.0529,0.0000
campbell_rl_normal,tabular_rl,5363,0.0586,0.0593,0.0007,298.3598,0.0586,0.0000
campbell_rl_normal,tabular_rl,5364,0.0622,0.0555,-0.0066,337.6876,0.0622,0.0000
campbell_rl_normal,tabular_rl,5365,0.0503,0.0476,-0.0027,328.7344,0.0503,0.0000
campbell_rl_normal,tabular_rl,5366,0.0576,0.0670,0.0094,303.9538,0.0576,0.0000
campbell_rl_normal,tabular_rl,5367,0.0655,0.0725,0.0070,292.9353,0.0655,0.0000
campbell_rl_normal,tabular_rl,5368,0.0534,0.0623,0.0090,308.9597,0.0534,0.0000
campbell_rl_normal,tabular_rl,5369,0.0579,0.0663,0.0084,292.3863,0.0579,0.0000
campbell_rl_normal,tabular_rl,5370,0.0645,0.0641,-0.0004,277.6093,0.0645,0.0000
campbell_rl_normal,tabular_rl,5371,0.0574,0.0605,0.0031,320.8599,0.0574,0.0000
campbell_rl_normal,tabular_rl,5372,0.0582,0.0629,0.0047,307.3118,0.0582,0.0000
campbell_rl_normal,tabular_rl,5373,0.0649,0.0570,-0.0079,301.7149,0.0649,0.0000
campbell_rl_normal,tabular_rl,5374,0.0573,0.0511,-0.0062,314.2353,0.0573,0.0000
campbell_rl_normal,tabular_rl,5375,0.0552,0.0552,-0.0000,308.3556,0.0552,0.0000
campbell_rl_normal,tabular_rl,5376,0.0573,0.0528,-0.0045,308.6933,0.0573,0.0000
campbell_rl_normal,tabular_rl,5377,0.0530,0.0465,-0.0064,303.3030,0.0530,0.0000
