latency,arb_prob,policy,seed,avg_fee_bps,fee_std_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,arb_opportunities,mean_abs_gap_bps,final_external_price
E5_high,0.125,fixed_6bps,5101,6.0000,0.0000,6.0000,0.3897,0.8137,0.0034,0.8103,0.4241,1346.1400,5.7273,1351.8673,1440,23,155,9.2964,0.987833
E5_high,0.125,fixed_6bps,5102,6.0000,0.0000,6.0000,0.3915,0.8321,0.0070,0.8251,0.4406,1352.5248,11.4680,1363.9928,1440,38,175,9.3692,1.049120
E5_high,0.125,fixed_6bps,5103,6.0000,0.0000,6.0000,0.4067,0.8022,0.0025,0.7998,0.3955,1356.0554,4.2217,1360.2771,1440,17,164,9.0411,0.986958
E5_high,0.125,fixed_6bps,5104,6.0000,0.0000,6.0000,0.4064,0.8382,0.0036,0.8345,0.4317,1332.4952,5.7949,1338.2901,1440,25,180,9.2231,1.042206
E5_high,0.125,fixed_6bps,5105,6.0000,0.0000,6.0000,0.4079,0.8166,0.0036,0.8129,0.4087,1350.2628,6.0221,1356.2849,1440,25,189,9.0564,1.032965
E5_high,0.125,fixed_6bps,5106,6.0000,0.0000,6.0000,0.4274,0.8111,0.0025,0.8086,0.3836,1333.7281,4.1758,1337.9039,1440,23,183,8.8437,1.000608
E5_high,0.125,fixed_6bps,5107,6.0000,0.0000,6.0000,0.4054,0.7881,0.0053,0.7829,0.3828,1351.4467,9.1008,1360.5475,1440,35,206,8.9685,0.946020
E5_high,0.125,fixed_6bps,5108,6.0000,0.0000,6.0000,0.3923,0.8148,0.0052,0.8096,0.4225,1355.1333,8.6418,1363.7751,1440,31,184,9.2414,1.016659
E5_high,0.125,fixed_6bps,5109,6.0000,0.0000,6.0000,0.4047,0.8351,0.0067,0.8284,0.4304,1332.7374,10.8329,1343.5703,1440,40,183,9.1954,1.072528
E5_high,0.125,fixed_6bps,5110,6.0000,0.0000,6.0000,0.4004,0.8147,0.0032,0.8115,0.4143,1361.5688,5.3852,1366.9540,1440,23,163,9.1862,1.017848
E5_high,0.125,fixed_6bps,5111,6.0000,0.0000,6.0000,0.4118,0.8299,0.0037,0.8261,0.4181,1333.2229,6.1018,1339.3247,1440,28,177,9.1321,1.060751
E5_high,0.125,fixed_6bps,5112,6.0000,0.0000,6.0000,0.4283,0.8034,0.0045,0.7989,0.3751,1331.4593,7.4202,1338.8795,1440,29,175,8.7419,1.039222
E5_high,0.125,fixed_6bps,5113,6.0000,0.0000,6.0000,0.4271,0.8208,0.0041,0.8167,0.3937,1339.5478,6.7272,1346.2750,1440,25,190,9.0093,1.009970
E5_high,0.125,fixed_6bps,5114,6.0000,0.0000,6.0000,0.4184,0.8064,0.0036,0.8028,0.3880,1328.6384,5.9898,1334.6282,1440,23,178,8.9011,0.984953
E5_high,0.125,fixed_6bps,5115,6.0000,0.0000,6.0000,0.4108,0.8264,0.0071,0.8193,0.4156,1330.6665,11.5102,1342.1767,1440,40,192,9.0361,1.074685
E5_high,0.125,fixed_6bps,5116,6.0000,0.0000,6.0000,0.4102,0.7972,0.0028,0.7943,0.3869,1349.3632,4.7928,1354.1561,1440,24,177,8.9992,0.964035
E5_high,0.125,fixed_6bps,5117,6.0000,0.0000,6.0000,0.3902,0.8294,0.0041,0.8253,0.4392,1361.4393,6.7086,1368.1479,1440,34,183,9.3887,1.003943
E5_high,0.125,fixed_6bps,5118,6.0000,0.0000,6.0000,0.4116,0.8001,0.0025,0.7976,0.3885,1342.3417,4.2627,1346.6044,1440,20,171,8.9414,0.974926
E5_high,0.125,fixed_6bps,5119,6.0000,0.0000,6.0000,0.4145,0.8217,0.0045,0.8172,0.4073,1341.4291,7.3971,1348.8262,1440,33,175,9.0532,1.045628
E5_high,0.125,fixed_6bps,5120,6.0000,0.0000,6.0000,0.4106,0.8162,0.0040,0.8122,0.4057,1344.2044,6.6847,1350.8890,1440,29,173,9.0132,1.026422
E5_high,0.125,fixed_6bps,5121,6.0000,0.0000,6.0000,0.3994,0.8076,0.0054,0.8022,0.4082,1337.1556,9.0981,1346.2537,1440,35,183,9.0153,0.985251
E5_high,0.125,fixed_6bps,5122,6.0000,0.0000,6.0000,0.4209,0.8024,0.0040,0.7984,0.3814,1351.6847,6.6665,1358.3511,1440,30,191,8.8875,1.014980
E5_high,0.125,fixed_6bps,5123,6.0000,0.0000,6.0000,0.4222,0.8327,0.0052,0.8275,0.4105,1333.1253,8.3646,1341.4899,1440,28,185,9.1002,1.065837
E5_high,0.125,fixed_6bps,5124,6.0000,0.0000,6.0000,0.4196,0.8131,0.0033,0.8098,0.3935,1339.8900,5.3997,1345.2897,1440,25,178,8.8830,1.024755
E5_high,0.125,fixed_6bps,5125,6.0000,0.0000,6.0000,0.4126,0.8376,0.0028,0.8348,0.4250,1331.3638,4.5115,1335.8753,1440,22,163,9.1125,1.105745
E5_high,0.125,fixed_6bps,5126,6.0000,0.0000,6.0000,0.3942,0.7982,0.0034,0.7947,0.4040,1345.1953,5.8000,1350.9953,1440,29,183,8.9176,0.960821
E5_high,0.125,fixed_6bps,5127,6.0000,0.0000,6.0000,0.4306,0.8112,0.0036,0.8076,0.3806,1319.2136,5.9137,1325.1273,1440,25,194,8.7484,0.998050
E5_high,0.125,fixed_6bps,5128,6.0000,0.0000,6.0000,0.4186,0.7816,0.0026,0.7790,0.3630,1324.7405,4.3434,1329.0839,1440,15,169,8.5648,0.974808
E5_high,0.125,fixed_6bps,5129,6.0000,0.0000,6.0000,0.4008,0.7803,0.0050,0.7753,0.3795,1342.4096,8.6540,1351.0636,1440,30,199,8.7237,0.936980
E5_high,0.125,fixed_6bps,5130,6.0000,0.0000,6.0000,0.4051,0.8026,0.0040,0.7986,0.3975,1338.0386,6.7006,1344.7392,1440,27,164,8.9673,0.982667
E5_high,0.125,fixed_6bps,5131,6.0000,0.0000,6.0000,0.4071,0.7931,0.0033,0.7897,0.3859,1348.5961,5.6776,1354.2737,1440,28,151,8.9779,0.934450
E5_high,0.125,fixed_6bps,5132,6.0000,0.0000,6.0000,0.3942,0.8225,0.0060,0.8165,0.4284,1361.5033,9.9763,1371.4797,1440,34,171,9.3576,1.030052
E5_high,0.125,fixed_6bps,5133,6.0000,0.0000,6.0000,0.4197,0.8115,0.0031,0.8084,0.3919,1335.7815,5.1269,1340.9084,1440,31,184,9.0008,0.982368
E5_high,0.125,fixed_6bps,5134,6.0000,0.0000,6.0000,0.4253,0.7758,0.0033,0.7726,0.3505,1350.3419,5.6796,1356.0215,1440,21,192,8.6739,0.920329
E5_high,0.125,fixed_6bps,5135,6.0000,0.0000,6.0000,0.4047,0.8091,0.0048,0.8043,0.4044,1347.4264,8.1132,1355.5397,1440,30,193,9.0977,1.011788
E5_high,0.125,fixed_6bps,5136,6.0000,0.0000,6.0000,0.4151,0.8101,0.0046,0.8055,0.3950,1341.8859,7.6771,1349.5630,1440,26,190,8.9824,1.003998
E5_high,0.125,fixed_6bps,5137,6.0000,0.0000,6.0000,0.4192,0.8134,0.0035,0.8099,0.3942,1336.3500,5.8031,1342.1530,1440,26,181,8.9335,0.998920
E5_high,0.125,fixed_6bps,5138,6.0000,0.0000,6.0000,0.4063,0.8123,0.0066,0.8056,0.4060,1350.3174,11.1203,1361.4377,1440,36,214,9.0445,1.004641
E5_high,0.125,fixed_6bps,5139,6.0000,0.0000,6.0000,0.4190,0.7867,0.0038,0.7830,0.3677,1337.1814,6.4265,1343.6079,1440,31,185,8.7242,0.956657
E5_high,0.125,fixed_6bps,5140,6.0000,0.0000,6.0000,0.4183,0.7805,0.0035,0.7770,0.3622,1331.1350,5.9724,1337.1074,1440,21,171,8.7057,0.955722
E5_high,0.125,fixed_6bps,5141,6.0000,0.0000,6.0000,0.4156,0.8045,0.0040,0.8004,0.3888,1332.8307,6.7374,1339.5681,1440,27,183,8.8587,1.013869
E5_high,0.125,fixed_6bps,5142,6.0000,0.0000,6.0000,0.4206,0.8358,0.0055,0.8303,0.4152,1340.2204,8.9245,1349.1449,1440,36,183,9.2181,1.075476
E5_high,0.125,fixed_6bps,5143,6.0000,0.0000,6.0000,0.4145,0.7948,0.0037,0.7911,0.3803,1338.1392,6.2635,1344.4027,1440,24,171,8.8142,1.005973
E5_high,0.125,fixed_6bps,5144,6.0000,0.0000,6.0000,0.3980,0.8131,0.0041,0.8090,0.4151,1348.8768,6.8802,1355.7571,1440,23,173,9.1460,1.007153
E5_high,0.125,fixed_6bps,5145,6.0000,0.0000,6.0000,0.4167,0.8280,0.0053,0.8227,0.4113,1328.5764,8.5626,1337.1390,1440,35,179,9.0752,1.028422
E5_high,0.125,fixed_6bps,5146,6.0000,0.0000,6.0000,0.4158,0.8050,0.0045,0.8005,0.3892,1337.7551,7.5790,1345.3341,1440,27,185,8.8763,0.975398
E5_high,0.125,fixed_6bps,5147,6.0000,0.0000,6.0000,0.4221,0.7966,0.0041,0.7925,0.3745,1340.3976,6.8792,1347.2767,1440,25,213,8.8013,0.986399
E5_high,0.125,fixed_6bps,5148,6.0000,0.0000,6.0000,0.4042,0.7994,0.0033,0.7961,0.3952,1350.7790,5.6547,1356.4337,1440,22,165,9.0411,0.950467
E5_high,0.125,fixed_6bps,5149,6.0000,0.0000,6.0000,0.3909,0.7787,0.0040,0.7747,0.3878,1363.1265,6.9589,1370.0853,1440,29,190,8.9992,0.908929
E5_high,0.125,fixed_6bps,5150,6.0000,0.0000,6.0000,0.3955,0.8089,0.0052,0.8036,0.4134,1363.0890,8.9373,1372.0263,1440,32,180,9.1494,0.994745
E5_high,0.125,fixed_6bps,5151,6.0000,0.0000,6.0000,0.4093,0.7854,0.0040,0.7814,0.3761,1328.6609,6.7953,1335.4563,1440,31,195,8.7992,0.912577
E5_high,0.125,fixed_6bps,5152,6.0000,0.0000,6.0000,0.4188,0.8013,0.0041,0.7972,0.3824,1331.9364,6.8851,1338.8215,1440,22,163,8.8089,1.002689
E5_high,0.125,fixed_6bps,5153,6.0000,0.0000,6.0000,0.3940,0.8401,0.0049,0.8352,0.4461,1337.7866,7.8413,1345.6279,1440,27,174,9.2987,1.050109
E5_high,0.125,fixed_6bps,5154,6.0000,0.0000,6.0000,0.4075,0.8143,0.0039,0.8104,0.4068,1348.3692,6.5209,1354.8901,1440,31,188,9.1546,0.987941
E5_high,0.125,fixed_6bps,5155,6.0000,0.0000,6.0000,0.4314,0.8054,0.0037,0.8017,0.3740,1316.3299,6.0515,1322.3814,1440,19,151,8.7276,1.006596
E5_high,0.125,fixed_6bps,5156,6.0000,0.0000,6.0000,0.4259,0.7978,0.0035,0.7943,0.3718,1334.3769,5.7998,1340.1767,1440,25,185,8.7475,0.991039
E5_high,0.125,fixed_6bps,5157,6.0000,0.0000,6.0000,0.4357,0.8325,0.0032,0.8293,0.3968,1328.8276,5.0599,1333.8874,1440,28,177,9.0151,1.043921
E5_high,0.125,fixed_6bps,5158,6.0000,0.0000,6.0000,0.4060,0.8287,0.0041,0.8246,0.4227,1338.0762,6.6675,1344.7436,1440,28,179,9.1256,1.053090
E5_high,0.125,fixed_6bps,5159,6.0000,0.0000,6.0000,0.4064,0.7866,0.0050,0.7816,0.3802,1335.1970,8.3963,1343.5933,1440,26,189,8.7717,0.938851
E5_high,0.125,fixed_6bps,5160,6.0000,0.0000,6.0000,0.4254,0.8274,0.0033,0.8241,0.4021,1331.4811,5.3316,1336.8128,1440,24,167,8.9237,1.030056
E5_high,0.125,fixed_6bps,5161,6.0000,0.0000,6.0000,0.4221,0.7783,0.0035,0.7748,0.3562,1331.9578,6.0140,1337.9718,1440,32,205,8.6865,0.940866
E5_high,0.125,fixed_6bps,5162,6.0000,0.0000,6.0000,0.4050,0.8153,0.0036,0.8117,0.4103,1336.8599,5.9159,1342.7758,1440,23,155,8.9901,1.009637
E5_high,0.125,fixed_6bps,5163,6.0000,0.0000,6.0000,0.4063,0.8363,0.0051,0.8312,0.4300,1359.4166,8.4495,1367.8660,1440,29,176,9.3633,1.040713
E5_high,0.125,fixed_6bps,5164,6.0000,0.0000,6.0000,0.4033,0.8203,0.0053,0.8150,0.4170,1354.4102,8.8223,1363.2325,1440,29,182,9.1982,1.020462
E5_high,0.125,fixed_6bps,5165,6.0000,0.0000,6.0000,0.4240,0.8039,0.0038,0.8001,0.3799,1342.8136,6.3106,1349.1243,1440,30,194,8.9655,0.981323
E5_high,0.125,fixed_6bps,5166,6.0000,0.0000,6.0000,0.4082,0.8276,0.0053,0.8223,0.4194,1339.6899,8.6770,1348.3669,1440,32,187,9.1362,1.027320
E5_high,0.125,fixed_6bps,5167,6.0000,0.0000,6.0000,0.4280,0.8123,0.0026,0.8096,0.3842,1324.2548,4.3085,1328.5633,1440,22,176,8.8942,1.009700
E5_high,0.125,fixed_6bps,5168,6.0000,0.0000,6.0000,0.4136,0.7898,0.0028,0.7871,0.3762,1338.8252,4.7059,1343.5311,1440,24,186,8.8916,0.937538
E5_high,0.125,fixed_6bps,5169,6.0000,0.0000,6.0000,0.4171,0.7973,0.0028,0.7945,0.3802,1331.1999,4.7183,1335.9182,1440,21,175,8.7969,0.977085
E5_high,0.125,fixed_6bps,5170,6.0000,0.0000,6.0000,0.4069,0.8344,0.0042,0.8302,0.4275,1344.8600,6.8248,1351.6847,1440,30,172,9.2287,1.062983
E5_high,0.125,fixed_6bps,5171,6.0000,0.0000,6.0000,0.4022,0.7914,0.0044,0.7871,0.3892,1349.9367,7.4827,1357.4194,1440,33,174,8.9223,0.966924
E5_high,0.125,fixed_6bps,5172,6.0000,0.0000,6.0000,0.3939,0.8030,0.0051,0.7979,0.4091,1339.7262,8.6176,1348.3438,1440,29,191,8.9936,0.981571
E5_high,0.125,fixed_6bps,5173,6.0000,0.0000,6.0000,0.4005,0.8114,0.0054,0.8060,0.4109,1331.8912,8.9391,1340.8303,1440,23,169,9.0506,0.998905
E5_high,0.125,fixed_6bps,5174,6.0000,0.0000,6.0000,0.4031,0.8048,0.0045,0.8003,0.4018,1344.8599,7.6505,1352.5104,1440,30,193,8.9831,1.006837
E5_high,0.125,fixed_6bps,5175,6.0000,0.0000,6.0000,0.4020,0.7889,0.0045,0.7844,0.3869,1352.2580,7.8768,1360.1349,1440,32,188,8.9138,0.960601
E5_high,0.125,fixed_6bps,5176,6.0000,0.0000,6.0000,0.3930,0.8112,0.0043,0.8069,0.4182,1369.2823,7.2882,1376.5706,1440,29,172,9.2891,0.996595
E5_high,0.125,fixed_6bps,5177,6.0000,0.0000,6.0000,0.4201,0.8044,0.0053,0.7991,0.3844,1327.7900,8.8347,1336.6247,1440,35,195,8.7619,0.978346
E5_high,0.125,fixed_6bps,5178,6.0000,0.0000,6.0000,0.4153,0.8008,0.0038,0.7970,0.3855,1339.2725,6.4798,1345.7523,1440,26,167,8.9263,1.010033
E5_high,0.125,fixed_6bps,5179,6.0000,0.0000,6.0000,0.4113,0.8187,0.0043,0.8143,0.4073,1346.0949,7.1662,1353.2612,1440,31,184,9.1155,1.011272
E5_high,0.125,fixed_6bps,5180,6.0000,0.0000,6.0000,0.4078,0.8133,0.0058,0.8076,0.4056,1334.6758,9.5434,1344.2192,1440,33,191,9.0078,1.015900
E5_high,0.125,fixed_6bps,5181,6.0000,0.0000,6.0000,0.3973,0.8243,0.0051,0.8192,0.4270,1361.6221,8.5508,1370.1730,1440,25,166,9.2775,1.055952
E5_high,0.125,fixed_6bps,5182,6.0000,0.0000,6.0000,0.4164,0.7891,0.0034,0.7857,0.3726,1352.7387,5.8570,1358.5957,1440,25,201,8.7929,0.977531
E5_high,0.125,fixed_6bps,5183,6.0000,0.0000,6.0000,0.4169,0.7995,0.0062,0.7933,0.3826,1317.9712,10.2101,1328.1812,1440,39,190,8.7988,0.972137
E5_high,0.125,fixed_6bps,5184,6.0000,0.0000,6.0000,0.3966,0.7727,0.0029,0.7697,0.3760,1362.6965,5.1971,1367.8936,1440,21,189,8.9371,0.924133
E5_high,0.125,fixed_6bps,5185,6.0000,0.0000,6.0000,0.4114,0.8090,0.0031,0.8058,0.3976,1351.8806,5.2645,1357.1452,1440,31,180,8.9902,0.994276
E5_high,0.125,fixed_6bps,5186,6.0000,0.0000,6.0000,0.4234,0.8191,0.0027,0.8165,0.3957,1327.1656,4.3130,1331.4786,1440,21,165,8.8976,1.035300
E5_high,0.125,fixed_6bps,5187,6.0000,0.0000,6.0000,0.4051,0.7784,0.0026,0.7758,0.3733,1337.6762,4.4439,1342.1201,1440,20,163,8.7882,0.949486
E5_high,0.125,fixed_6bps,5188,6.0000,0.0000,6.0000,0.4122,0.7860,0.0036,0.7824,0.3738,1338.5797,6.0583,1344.6380,1440,29,177,8.6981,0.978954
E5_high,0.125,fixed_6bps,5189,6.0000,0.0000,6.0000,0.3848,0.8309,0.0056,0.8253,0.4460,1351.3027,9.1203,1360.4230,1440,35,186,9.3869,1.029476
E5_high,0.125,fixed_6bps,5190,6.0000,0.0000,6.0000,0.4144,0.7953,0.0054,0.7899,0.3810,1324.8358,9.1493,1333.9851,1440,37,175,8.8367,0.969109
E5_high,0.125,fixed_6bps,5191,6.0000,0.0000,6.0000,0.4068,0.8101,0.0048,0.8052,0.4033,1332.6582,8.0308,1340.6890,1440,32,190,9.0106,0.995720
E5_high,0.125,fixed_6bps,5192,6.0000,0.0000,6.0000,0.4195,0.8217,0.0028,0.8188,0.4021,1335.8550,4.6430,1340.4980,1440,20,184,9.0209,1.029858
E5_high,0.125,fixed_6bps,5193,6.0000,0.0000,6.0000,0.3933,0.7853,0.0043,0.7810,0.3920,1342.7452,7.3854,1350.1306,1440,28,205,8.9032,0.938006
E5_high,0.125,fixed_6bps,5194,6.0000,0.0000,6.0000,0.4230,0.7891,0.0035,0.7856,0.3661,1353.4277,6.0158,1359.4436,1440,25,208,8.7843,0.972305
E5_high,0.125,fixed_6bps,5195,6.0000,0.0000,6.0000,0.4301,0.8098,0.0033,0.8065,0.3797,1327.8567,5.5079,1333.3645,1440,30,183,8.7593,1.004491
E5_high,0.125,fixed_6bps,5196,6.0000,0.0000,6.0000,0.4113,0.7752,0.0040,0.7712,0.3639,1332.7360,6.9019,1339.6379,1440,30,171,8.6399,0.927659
E5_high,0.125,fixed_6bps,5197,6.0000,0.0000,6.0000,0.4114,0.8005,0.0035,0.7970,0.3891,1342.1062,5.9112,1348.0174,1440,26,202,8.8828,0.984810
E5_high,0.125,fixed_6bps,5198,6.0000,0.0000,6.0000,0.4053,0.8211,0.0053,0.8158,0.4159,1328.7467,8.6301,1337.3768,1440,30,191,9.0881,1.046018
E5_high,0.125,fixed_6bps,5199,6.0000,0.0000,6.0000,0.4207,0.7996,0.0039,0.7957,0.3789,1344.5004,6.5266,1351.0270,1440,28,186,8.8639,0.999840
E5_high,0.125,fixed_6bps,5200,6.0000,0.0000,6.0000,0.4143,0.7951,0.0042,0.7909,0.3808,1324.2952,7.0430,1331.3383,1440,27,191,8.8586,0.943333
E5_high,0.125,fixed_6bps,5201,6.0000,0.0000,6.0000,0.4215,0.7998,0.0034,0.7964,0.3783,1314.0395,5.6514,1319.6909,1440,24,189,8.6659,0.994501
E5_high,0.125,fixed_6bps,5202,6.0000,0.0000,6.0000,0.4020,0.8089,0.0037,0.8052,0.4069,1342.3422,6.1629,1348.5051,1440,25,189,9.1064,1.003129
E5_high,0.125,fixed_6bps,5203,6.0000,0.0000,6.0000,0.4017,0.7916,0.0039,0.7877,0.3899,1335.2880,6.5989,1341.8869,1440,24,167,8.8026,0.974974
E5_high,0.125,fixed_6bps,5204,6.0000,0.0000,6.0000,0.4093,0.8021,0.0039,0.7982,0.3927,1331.4715,6.4541,1337.9256,1440,25,197,8.9549,0.994026
E5_high,0.125,fixed_6bps,5205,6.0000,0.0000,6.0000,0.4171,0.8130,0.0050,0.8080,0.3958,1325.8452,8.1861,1334.0314,1440,29,206,8.9880,1.002030
E5_high,0.125,fixed_6bps,5206,6.0000,0.0000,6.0000,0.4150,0.8221,0.0051,0.8171,0.4071,1329.2252,8.2785,1337.5037,1440,29,195,9.0192,1.036392
E5_high,0.125,fixed_6bps,5207,6.0000,0.0000,6.0000,0.4143,0.8062,0.0044,0.8018,0.3918,1328.0436,7.2363,1335.2799,1440,24,181,8.8395,1.007039
E5_high,0.125,fixed_6bps,5208,6.0000,0.0000,6.0000,0.4155,0.7932,0.0041,0.7891,0.3777,1332.9223,6.9011,1339.8234,1440,27,164,8.8261,0.964679
E5_high,0.125,fixed_6bps,5209,6.0000,0.0000,6.0000,0.4210,0.8110,0.0036,0.8074,0.3900,1330.7419,5.9776,1336.7195,1440,26,179,8.8693,1.016414
E5_high,0.125,fixed_6bps,5210,6.0000,0.0000,6.0000,0.4077,0.7978,0.0053,0.7925,0.3901,1335.8176,9.0232,1344.8409,1440,31,168,8.8139,1.011841
E5_high,0.125,fixed_6bps,5211,6.0000,0.0000,6.0000,0.3985,0.8196,0.0050,0.8146,0.4211,1352.0330,8.3353,1360.3683,1440,32,179,9.2748,1.016072
E5_high,0.125,fixed_6bps,5212,6.0000,0.0000,6.0000,0.4166,0.7972,0.0018,0.7954,0.3806,1345.6818,3.1393,1348.8210,1440,19,179,8.8284,0.976210
E5_high,0.125,fixed_6bps,5213,6.0000,0.0000,6.0000,0.4091,0.8014,0.0042,0.7972,0.3923,1325.4032,7.0919,1332.4951,1440,20,163,8.8110,0.995940
E5_high,0.125,fixed_6bps,5214,6.0000,0.0000,6.0000,0.4060,0.8224,0.0061,0.8163,0.4164,1327.0640,9.9239,1336.9879,1440,28,171,9.0944,1.028102
E5_high,0.125,fixed_6bps,5215,6.0000,0.0000,6.0000,0.4083,0.8200,0.0055,0.8145,0.4118,1336.3916,9.0948,1345.4864,1440,34,170,9.0124,1.043734
E5_high,0.125,fixed_6bps,5216,6.0000,0.0000,6.0000,0.4049,0.7936,0.0015,0.7921,0.3887,1346.3747,2.5381,1348.9128,1440,13,184,8.8428,0.960811
E5_high,0.125,fixed_6bps,5217,6.0000,0.0000,6.0000,0.3914,0.8353,0.0046,0.8308,0.4439,1344.1991,7.3634,1351.5625,1440,32,178,9.3721,1.032905
E5_high,0.125,fixed_6bps,5218,6.0000,0.0000,6.0000,0.4071,0.8177,0.0045,0.8132,0.4106,1336.3521,7.3624,1343.7146,1440,28,175,9.1072,1.029186
E5_high,0.125,fixed_6bps,5219,6.0000,0.0000,6.0000,0.4217,0.8212,0.0037,0.8175,0.3996,1337.8536,6.1376,1343.9911,1440,34,179,9.0550,1.014061
E5_high,0.125,fixed_6bps,5220,6.0000,0.0000,6.0000,0.3800,0.8379,0.0057,0.8322,0.4579,1358.1776,9.2962,1367.4738,1440,34,174,9.5061,1.047923
E5_high,0.125,fixed_6bps,5221,6.0000,0.0000,6.0000,0.4111,0.8503,0.0054,0.8449,0.4392,1324.1237,8.3875,1332.5112,1440,26,152,9.2762,1.057239
E5_high,0.125,fixed_6bps,5222,6.0000,0.0000,6.0000,0.4070,0.7974,0.0040,0.7934,0.3904,1340.6519,6.8386,1347.4905,1440,29,170,8.9275,0.979510
E5_high,0.125,fixed_6bps,5223,6.0000,0.0000,6.0000,0.4054,0.8149,0.0039,0.8110,0.4095,1355.3794,6.5617,1361.9411,1440,28,181,9.1272,1.018100
E5_high,0.125,fixed_6bps,5224,6.0000,0.0000,6.0000,0.4063,0.8406,0.0058,0.8348,0.4343,1329.1030,9.3015,1338.4045,1440,39,162,9.1256,1.072548
E5_high,0.125,fixed_6bps,5225,6.0000,0.0000,6.0000,0.4100,0.8222,0.0042,0.8179,0.4122,1334.1580,6.9263,1341.0843,1440,31,202,9.0604,1.033572
E5_high,0.125,fixed_6bps,5226,6.0000,0.0000,6.0000,0.3995,0.7923,0.0053,0.7870,0.3928,1346.5352,9.0605,1355.5957,1440,29,181,8.9935,0.939865
E5_high,0.125,fixed_6bps,5227,6.0000,0.0000,6.0000,0.4078,0.8158,0.0039,0.8118,0.4080,1330.9112,6.4680,1337.3793,1440,28,169,8.9385,1.015405
E5_high,0.125,fixed_6bps,5228,6.0000,0.0000,6.0000,0.4055,0.8371,0.0073,0.8298,0.4316,1329.0098,11.8020,1340.8118,1440,42,185,9.1778,1.068630
E5_high,0.125,fixed_6bps,5229,6.0000,0.0000,6.0000,0.3975,0.8145,0.0046,0.8100,0.4170,1349.3389,7.6260,1356.9649,1440,28,180,9.1452,1.008324
E5_high,0.125,fixed_6bps,5230,6.0000,0.0000,6.0000,0.4105,0.7958,0.0041,0.7917,0.3853,1332.6314,6.9158,1339.5472,1440,24,166,8.8032,0.982263
E5_high,0.125,fixed_6bps,5231,6.0000,0.0000,6.0000,0.4049,0.8086,0.0042,0.8044,0.4037,1341.1476,7.0225,1348.1702,1440,25,170,9.0563,1.003586
E5_high,0.125,fixed_6bps,5232,6.0000,0.0000,6.0000,0.4076,0.8134,0.0030,0.8104,0.4058,1354.3010,5.0960,1359.3970,1440,20,150,9.1966,1.000498
E5_high,0.125,fixed_6bps,5233,6.0000,0.0000,6.0000,0.3919,0.8123,0.0041,0.8082,0.4204,1359.4253,6.9048,1366.3300,1440,31,171,9.2178,1.001643
E5_high,0.125,fixed_6bps,5234,6.0000,0.0000,6.0000,0.3895,0.7986,0.0036,0.7950,0.4091,1353.6946,6.0110,1359.7055,1440,28,176,9.0290,0.984271
E5_high,0.125,fixed_6bps,5235,6.0000,0.0000,6.0000,0.3922,0.8261,0.0055,0.8206,0.4339,1346.5389,9.0507,1355.5896,1440,34,166,9.2110,1.025840
E5_high,0.125,fixed_6bps,5236,6.0000,0.0000,6.0000,0.3965,0.7938,0.0021,0.7917,0.3973,1346.7921,3.5568,1350.3489,1440,24,177,8.9947,0.965184
E5_high,0.125,fixed_6bps,5237,6.0000,0.0000,6.0000,0.4230,0.7823,0.0028,0.7795,0.3593,1335.8463,4.8344,1340.6807,1440,20,173,8.5951,0.935267
E5_high,0.125,fixed_6bps,5238,6.0000,0.0000,6.0000,0.4118,0.7901,0.0049,0.7852,0.3783,1339.1051,8.3141,1347.4192,1440,22,184,8.7616,0.951126
E5_high,0.125,fixed_6bps,5239,6.0000,0.0000,6.0000,0.4114,0.7733,0.0039,0.7694,0.3619,1340.9717,6.8648,1347.8364,1440,28,170,8.7504,0.919789
E5_high,0.125,fixed_6bps,5240,6.0000,0.0000,6.0000,0.3994,0.7864,0.0070,0.7795,0.3870,1334.0277,11.9235,1345.9512,1440,48,185,8.8541,0.956788
E5_high,0.125,fixed_6bps,5241,6.0000,0.0000,6.0000,0.4065,0.8153,0.0062,0.8092,0.4089,1318.1365,10.0550,1328.1915,1440,37,182,8.9831,1.017776
E5_high,0.125,fixed_6bps,5242,6.0000,0.0000,6.0000,0.4206,0.8237,0.0051,0.8186,0.4031,1337.1355,8.2246,1345.3601,1440,35,195,9.1027,1.051661
E5_high,0.125,fixed_6bps,5243,6.0000,0.0000,6.0000,0.4062,0.7935,0.0035,0.7900,0.3873,1351.4917,5.9516,1357.4433,1440,27,189,8.9594,0.967030
E5_high,0.125,fixed_6bps,5244,6.0000,0.0000,6.0000,0.4002,0.8026,0.0046,0.7980,0.4024,1352.8671,7.6792,1360.5464,1440,33,211,9.0341,0.977655
E5_high,0.125,fixed_6bps,5245,6.0000,0.0000,6.0000,0.4036,0.8303,0.0057,0.8246,0.4267,1335.0370,9.2792,1344.3162,1440,35,173,9.1736,1.038202
E5_high,0.125,fixed_6bps,5246,6.0000,0.0000,6.0000,0.3879,0.7766,0.0032,0.7734,0.3887,1384.5317,5.7476,1390.2793,1440,25,172,9.0936,0.932911
E5_high,0.125,fixed_6bps,5247,6.0000,0.0000,6.0000,0.4147,0.8075,0.0031,0.8044,0.3928,1346.7674,5.1655,1351.9329,1440,25,163,8.9841,1.008527
