policy,step,external_price,amm_price,oracle_gap_bps,inventory_skew,recent_vol,fee_bps,trade_type,pool_x,pool_y,fee_revenue,lvr
fixed_6bps,195,1989.610768,1988.814446,-7.7971,-0.000390,0.00097209,6.0000,fund,997199.6906,501.4041,0.592329,49.1931
fixed_6bps,196,1987.719010,1986.923445,5.5110,0.000275,0.00099718,6.0000,fund,996725.5000,501.6426,0.284514,49.2288
fixed_6bps,197,1984.369119,1983.574895,12.8722,0.000643,0.00104097,6.0000,fund,995885.2582,502.0659,0.504145,49.6009
fixed_6bps,198,1985.343600,1984.548986,-8.9088,-0.000446,0.00104674,6.0000,fund,996129.7571,501.9426,0.624938,49.7589
fixed_6bps,199,1987.794761,1986.999166,-16.3285,-0.000817,0.00106323,6.0000,arb+fund,996744.4923,501.6331,0.847375,50.3846
fixed_6bps,200,1985.594385,1984.799671,7.0749,0.000354,0.00107801,6.0000,fund,996192.6697,501.9109,0.331094,50.4692
fixed_6bps,201,1985.395773,1984.601138,-3.0024,-0.000150,0.00107737,6.0000,fund,996142.8456,501.9360,0.448350,50.4518
fixed_6bps,202,1985.179356,1984.384808,-2.9127,-0.000146,0.00104588,6.0000,fund,996088.5523,501.9634,0.445642,50.4330
fixed_6bps,203,1986.788885,1985.993693,-12.1003,-0.000605,0.00103085,6.0000,fund,996492.2711,501.7600,0.720644,50.7583
fixed_6bps,204,1987.774778,1986.979191,-8.9602,-0.000448,0.00097050,6.0000,fund,996739.4822,501.6356,0.626858,50.9187
fixed_6bps,205,1986.661445,1985.866303,1.5994,0.000080,0.00080850,6.0000,fund,996460.3111,501.7761,0.310894,50.8851
fixed_6bps,206,1985.659016,1984.864276,1.0439,0.000052,0.00081605,6.0000,fund,996208.8826,501.9028,0.327419,50.8479
fixed_6bps,207,1981.082022,1980.289113,19.0919,0.000954,0.00096141,6.0000,arb+fund,995060.0768,502.4822,0.689283,51.7132
fixed_6bps,208,1981.480824,1980.687756,-6.0142,-0.000301,0.00094668,6.0000,fund,995160.2274,502.4317,0.537863,51.7634
fixed_6bps,209,1983.284250,1982.490460,-13.0919,-0.000655,0.00096144,6.0000,fund,995612.9920,502.2032,0.749649,52.1508
fixed_6bps,210,1983.733943,1982.939973,-6.2684,-0.000314,0.00095699,6.0000,fund,995725.8592,502.1462,0.545765,52.2088
fixed_6bps,211,1982.537636,1981.744145,2.0294,0.000101,0.00094536,6.0000,fund,995425.5736,502.2977,0.297729,52.1791
fixed_6bps,212,1986.277948,1985.482960,-22.8256,-0.001143,0.00099530,6.0000,arb+fund,996364.1303,501.8246,1.041485,53.4402
fixed_6bps,213,1988.320867,1987.525061,-14.2729,-0.000714,0.00101649,6.0000,fund,996876.3867,501.5667,0.785951,53.9088
fixed_6bps,214,1989.564952,1988.768648,-10.2529,-0.000513,0.00099952,6.0000,fund,997188.2089,501.4099,0.665840,54.1312
fixed_6bps,215,1988.815329,1988.019325,-0.2347,-0.000012,0.00099943,6.0000,fund,997000.3322,501.5043,0.365930,54.0914
fixed_6bps,216,1985.876484,1985.081656,10.7904,0.000539,0.00103014,6.0000,fund,996263.4331,501.8753,0.442139,54.3412
fixed_6bps,217,1982.759265,1981.965685,11.7129,0.000585,0.00102119,6.0000,fund,995481.2115,502.2697,0.469333,54.6424
fixed_6bps,218,1985.480525,1984.685856,-17.7027,-0.000886,0.00106136,6.0000,arb+fund,996164.1071,501.9253,0.887992,55.3845
fixed_6bps,219,1987.440941,1986.645487,-13.8625,-0.000694,0.00104832,6.0000,fund,996655.7798,501.6777,0.773494,55.8242
fixed_6bps,220,1988.096921,1987.301205,-7.3006,-0.000365,0.00101942,6.0000,fund,996820.2458,501.5949,0.577249,55.9172
fixed_6bps,221,1989.800001,1989.003603,-12.5580,-0.000628,0.00103299,6.0000,fund,997247.1116,501.3802,0.734894,56.2710
fixed_6bps,222,1993.502861,1992.704981,-22.5696,-0.001130,0.00109900,6.0000,arb+fund,998174.5792,500.9144,1.035701,57.5052
fixed_6bps,223,1991.733164,1990.935992,4.8793,0.000244,0.00111477,6.0000,fund,997731.4249,501.1369,0.265893,57.5246
fixed_6bps,224,1991.990666,1991.193391,-5.2946,-0.000265,0.00111152,6.0000,fund,997795.9188,501.1045,0.517735,57.5546
fixed_6bps,225,1993.988167,1993.190093,-14.0160,-0.000701,0.00111685,6.0000,fund,998296.0715,500.8534,0.779370,58.0057
fixed_6bps,226,1992.637746,1991.840213,2.7719,0.000139,0.00112280,6.0000,fund,997957.9682,501.0231,0.276254,57.9849
fixed_6bps,227,1992.030989,1991.233699,-0.9577,-0.000048,0.00097666,6.0000,fund,997806.0179,501.0994,0.387873,57.9472
fixed_6bps,228,1991.084260,1990.287348,0.7505,0.000038,0.00099027,6.0000,fund,997568.8818,501.2185,0.336648,57.9086
fixed_6bps,229,1991.526098,1990.729009,-6.2201,-0.000311,0.00097835,6.0000,fund,997679.5601,501.1629,0.545389,57.9652
fixed_6bps,230,1991.025788,1990.228900,-1.4906,-0.000075,0.00098341,6.0000,fund,997554.2340,501.2259,0.403726,57.9308
fixed_6bps,231,1989.667208,1988.870863,2.8230,0.000141,0.00098673,6.0000,fund,997213.8344,501.3970,0.274519,57.9107
fixed_6bps,232,1989.800168,1989.003770,-4.6703,-0.000234,0.00090587,6.0000,fund,997247.1534,501.3802,0.498766,57.9251
fixed_6bps,233,1986.595873,1985.800758,12.1207,0.000606,0.00095057,6.0000,fund,996443.8663,501.7844,0.481972,58.2508
fixed_6bps,234,1986.787155,1985.991963,-4.9648,-0.000248,0.00093888,6.0000,fund,996491.8371,501.7603,0.507195,58.2723
fixed_6bps,235,1987.146082,1986.350747,-5.8079,-0.000290,0.00093763,6.0000,fund,996581.8447,501.7149,0.532460,58.3165
fixed_6bps,236,1986.358188,1985.563167,-0.0375,-0.000002,0.00088277,6.0000,fund,996384.2550,501.8144,0.359807,58.2766
fixed_6bps,237,1989.159994,1988.363852,-18.0821,-0.000905,0.00085405,6.0000,arb+fund,997086.7195,501.4609,0.900176,59.0533
fixed_6bps,238,1989.369900,1988.573674,-5.0571,-0.000253,0.00080766,6.0000,fund,997139.3268,501.4344,0.510287,59.0771
fixed_6bps,239,1990.614093,1989.817369,-10.2502,-0.000513,0.00079143,6.0000,fund,997451.0938,501.2777,0.665933,59.2995
fixed_6bps,240,1990.371323,1989.574697,-2.7832,-0.000139,0.00079042,6.0000,fund,997390.2688,501.3083,0.442348,59.2788
fixed_6bps,241,1991.600435,1990.803317,-10.1714,-0.000509,0.00077999,6.0000,fund,997698.1800,501.1536,0.663738,59.4972
fixed_6bps,242,1994.244145,1993.445968,-17.2538,-0.000863,0.00072473,6.0000,arb+fund,998360.1475,500.8213,0.876490,60.2016
fixed_6bps,243,1993.852123,1993.054103,-2.0370,-0.000102,0.00069660,6.0000,fund,998262.0155,500.8705,0.420383,60.1720
fixed_6bps,244,1994.261781,1993.463598,-6.0558,-0.000303,0.00069721,6.0000,fund,998364.5621,500.8191,0.540839,60.2236
fixed_6bps,245,1995.444881,1994.646224,-9.9290,-0.000497,0.00067482,6.0000,fund,998660.6590,500.6706,0.657111,60.4300
fixed_6bps,246,1999.870972,1999.070543,-26.1254,-0.001308,0.00080398,6.0000,arb+fund,999767.6088,500.1162,1.144155,62.1007
fixed_6bps,247,1997.084213,1996.284900,9.9462,0.000497,0.00086934,6.0000,fund,999070.7932,500.4650,0.418089,62.3076
fixed_6bps,248,1994.737630,1993.939256,7.7568,0.000388,0.00090621,6.0000,fund,998483.6643,500.7593,0.352277,62.4176
fixed_6bps,249,1992.572429,1991.774922,6.8596,0.000343,0.00094098,6.0000,fund,997941.6119,501.0313,0.325231,62.4950
fixed_6bps,250,1991.376118,1990.579089,2.0027,0.000100,0.00094917,6.0000,fund,997641.9922,501.1818,0.299192,62.4650
fixed_6bps,251,1992.214897,1991.417532,-8.2110,-0.000411,0.00093941,6.0000,fund,997852.0763,501.0763,0.605116,62.5934
fixed_6bps,252,1994.357831,1993.559609,-14.7431,-0.000738,0.00096491,6.0000,fund,998388.6040,500.8070,0.801239,63.0968
fixed_6bps,253,1997.448419,1996.648960,-19.4689,-0.000974,0.00092734,6.0000,arb+fund,999161.8887,500.4194,0.943665,64.0056
fixed_6bps,254,1996.143310,1995.344374,2.5331,0.000127,0.00094862,6.0000,fund,998835.4153,500.5830,0.283653,63.9816
fixed_6bps,255,1994.881251,1994.082820,2.3216,0.000116,0.00096731,6.0000,fund,998519.6091,500.7413,0.289902,63.9551
fixed_6bps,256,1994.797515,1993.999117,-3.5828,-0.000179,0.00095954,6.0000,fund,998498.6521,500.7518,0.466801,63.9471
fixed_6bps,257,1995.432233,1994.633581,-7.1820,-0.000359,0.00092010,6.0000,fund,998657.4940,500.6722,0.574757,64.0360
fixed_6bps,258,1994.029786,1993.231695,3.0280,0.000151,0.00093906,6.0000,fund,998306.4898,500.8482,0.268681,64.0189
fixed_6bps,259,1996.172213,1995.373265,-14.7308,-0.000737,0.00095614,6.0000,fund,998842.6464,500.5793,0.801235,64.5216
fixed_6bps,260,1991.924306,1991.127058,17.3147,0.000865,0.00107623,6.0000,arb+fund,997779.2988,501.1128,0.638009,65.2283
fixed_6bps,261,1993.694227,1992.896270,-12.8764,-0.000644,0.00108509,6.0000,fund,998222.4878,500.8903,0.745156,65.6027
fixed_6bps,262,1993.451148,1992.653289,-2.7835,-0.000139,0.00104525,6.0000,fund,998161.6323,500.9209,0.442700,65.5820
fixed_6bps,263,1992.257929,1991.460547,1.9845,0.000099,0.00105230,6.0000,fund,997862.8531,501.0709,0.299803,65.5519
fixed_6bps,264,1996.212315,1995.413350,-23.8039,-0.001192,0.00114063,6.0000,arb+fund,998852.6794,500.5743,1.073441,66.9305
fixed_6bps,265,1999.088117,1998.288002,-18.3822,-0.000920,0.00117522,6.0000,arb+fund,999571.9088,500.2141,0.911428,67.7365
fixed_6bps,266,1997.109135,1996.309812,5.9029,0.000295,0.00109008,6.0000,fund,999077.0271,500.4619,0.296929,67.7835
fixed_6bps,267,2000.032863,1999.232370,-18.6149,-0.000932,0.00109425,6.0000,arb+fund,999808.0740,500.0960,0.918632,68.6113
fixed_6bps,268,1997.638661,1996.839125,7.9780,0.000399,0.00109553,6.0000,fund,999209.4689,500.3956,0.359163,68.7302
fixed_6bps,269,1996.273977,1995.474988,2.8310,0.000142,0.00107760,6.0000,fund,998868.1064,500.5666,0.274735,68.7102
fixed_6bps,270,1997.727163,1996.927593,-11.2737,-0.000564,0.00107374,6.0000,fund,999231.6030,500.3845,0.697825,68.9881
fixed_6bps,271,2000.177978,1999.377427,-16.2505,-0.000813,0.00109763,6.0000,arb+fund,999844.3446,500.0778,0.847667,69.6093
fixed_6bps,272,1996.832730,1996.033518,12.7437,0.000637,0.00115023,6.0000,fund,999007.8873,500.4965,0.501874,69.9744
fixed_6bps,273,1995.125156,1994.326627,4.5529,0.000228,0.00111364,6.0000,fund,998580.6495,500.7107,0.256343,69.9861
fixed_6bps,274,1995.036160,1994.237666,-3.5565,-0.000178,0.00110524,6.0000,fund,998558.3774,500.7219,0.466041,69.9777
fixed_6bps,275,1996.260606,1995.461623,-10.1336,-0.000507,0.00110451,6.0000,fund,998864.7613,500.5683,0.663382,70.1944
fixed_6bps,276,1997.237146,1996.437772,-8.8899,-0.000445,0.00110873,6.0000,fund,999109.0461,500.4459,0.626239,70.3520
fixed_6bps,277,1995.558816,1994.760113,4.4046,0.000220,0.00112396,6.0000,fund,998689.1691,500.6563,0.251926,70.3604
fixed_6bps,278,1995.785365,1994.986572,-5.1371,-0.000257,0.00111233,6.0000,fund,998745.8565,500.6279,0.513507,70.3863
fixed_6bps,279,1997.850316,1997.050696,-14.3341,-0.000717,0.00111052,6.0000,fund,999262.4019,500.3691,0.789669,70.8604
fixed_6bps,280,2000.045085,1999.244586,-14.9716,-0.000749,0.00101342,6.0000,fund,999811.1287,500.0945,0.809242,71.3816
fixed_6bps,281,2001.621197,2000.820068,-11.8734,-0.000594,0.00101026,6.0000,fund,1000204.9960,499.8975,0.716515,71.6945
fixed_6bps,282,2004.470688,2003.668418,-18.2124,-0.000911,0.00104137,6.0000,arb+fund,1000916.6844,499.5421,0.907549,72.4861
fixed_6bps,283,2003.371327,2002.569498,1.4830,0.000074,0.00103932,6.0000,fund,1000642.1682,499.6791,0.315695,72.4515
fixed_6bps,284,2005.071278,2004.268768,-12.4773,-0.000624,0.00097360,6.0000,fund,1001066.6231,499.4673,0.735281,72.8015
fixed_6bps,285,2000.791911,1999.991114,17.3774,0.000868,0.00105817,6.0000,arb+fund,999997.7784,500.0011,0.641307,73.5152
fixed_6bps,286,1999.197603,1998.397444,3.9691,0.000198,0.00104954,6.0000,fund,999599.2807,500.2004,0.240805,73.5145
fixed_6bps,287,1998.423691,1997.623841,-0.1313,-0.000007,0.00100157,6.0000,fund,999405.7838,500.2973,0.363713,73.4745
fixed_6bps,288,1996.422739,1995.623690,6.0163,0.000301,0.00099110,6.0000,fund,998905.3234,500.5479,0.300276,73.5249
fixed_6bps,289,1997.718894,1996.919326,-10.4880,-0.000525,0.00098975,6.0000,fund,999229.5348,500.3855,0.674253,73.7600
fixed_6bps,290,2000.945567,2000.144708,-20.1217,-0.001007,0.00103836,6.0000,arb+fund,1000036.1763,499.9819,0.964099,74.7344
fixed_6bps,291,1994.915480,1994.117035,26.2128,0.001309,0.00120317,6.0000,arb+fund,998528.1755,500.7370,0.904800,76.4055
fixed_6bps,292,1995.895508,1995.096670,-8.9107,-0.000446,0.00115602,6.0000,fund,998773.4153,500.6140,0.626651,76.5639
fixed_6bps,293,1997.299860,1996.500460,-11.0308,-0.000552,0.00114983,6.0000,fund,999124.7321,500.4380,0.690466,76.8282
fixed_6bps,294,1996.880198,1996.080967,-1.9017,-0.000095,0.00115111,6.0000,fund,999019.7612,500.4906,0.416643,76.7972
fixed_6bps,295,2001.070222,2000.269313,-24.9329,-0.001248,0.00123027,6.0000,arb+fund,1000067.3261,499.9663,1.108668,78.3156
fixed_6bps,296,1999.430138,1998.629885,4.1971,0.000210,0.00124366,6.0000,fund,999657.4126,500.1714,0.245948,78.3195
fixed_6bps,297,1999.687157,1998.886802,-5.2872,-0.000264,0.00122659,6.0000,fund,999721.6617,500.1392,0.518512,78.3494
fixed_6bps,298,2000.943024,2000.142166,-10.2763,-0.000514,0.00123191,6.0000,fund,1000035.5409,499.9822,0.668441,78.5736
fixed_6bps,299,2002.400318,2001.598877,-11.2772,-0.000564,0.00122244,6.0000,fund,1000399.6395,499.8003,0.698747,78.8520
fixed_6bps,300,2002.655130,2001.853587,-5.2743,-0.000264,0.00120149,6.0000,fund,1000463.2894,499.7685,0.518509,78.8816
fixed_6bps,301,2001.716568,2000.915401,0.6845,0.000034,0.00119490,6.0000,fund,1000228.8241,499.8856,0.339527,78.8427
fixed_6bps,302,2001.474036,2000.672966,-2.7911,-0.000140,0.00114967,6.0000,fund,1000168.2273,499.9159,0.443819,78.8221
fixed_6bps,303,2002.102874,2001.301552,-7.1420,-0.000357,0.00114726,6.0000,fund,1000325.3351,499.8374,0.574517,78.9097
fixed_6bps,304,2004.086853,2003.284737,-13.8981,-0.000695,0.00115312,6.0000,fund,1000820.8473,499.5899,0.777798,79.3536
fixed_6bps,305,2004.108163,2003.306038,-4.1087,-0.000205,0.00104652,6.0000,fund,1000826.1683,499.5873,0.483686,79.3558
fixed_6bps,306,2006.329209,2005.526195,-15.0682,-0.000754,0.00104878,6.0000,fund,1001380.5958,499.3107,0.813416,79.8850
fixed_6bps,307,2004.650772,2003.848430,4.3670,0.000218,0.00106534,6.0000,fund,1000961.6451,499.5196,0.251370,79.8926
fixed_6bps,308,2009.328292,2008.524078,-27.2721,-0.001365,0.00112994,6.0000,arb+fund,1002128.7537,498.9379,1.181384,81.7213
fixed_6bps,309,2009.534341,2008.730044,-5.0273,-0.000251,0.00112832,6.0000,fund,1002180.1346,498.9123,0.511971,81.7445
fixed_6bps,310,2009.226288,2008.422115,-2.4698,-0.000124,0.00109011,6.0000,fund,1002103.3167,498.9505,0.435015,81.7197
fixed_6bps,311,2008.560396,2007.756489,-0.6885,-0.000034,0.00081538,6.0000,fund,1001937.2458,499.0332,0.381384,81.6807
fixed_6bps,312,2010.690848,2009.886088,-14.5938,-0.000730,0.00082992,6.0000,fund,1002468.4754,498.7688,0.800019,82.1752
fixed_6bps,313,2011.435715,2010.630658,-7.7041,-0.000385,0.00082639,6.0000,fund,1002654.1422,498.6764,0.592771,82.2839
fixed_6bps,314,2006.080369,2005.277455,22.6825,0.001133,0.00105243,6.0000,arb+fund,1001318.4944,499.3416,0.801389,83.5291
fixed_6bps,315,2006.452148,2005.649086,-5.8546,-0.000293,0.00096147,6.0000,fund,1001411.2755,499.2954,0.536443,83.5748
fixed_6bps,316,2005.120360,2004.317830,2.6369,0.000132,0.00095431,6.0000,fund,1001078.8756,499.4611,0.281174,83.5521
fixed_6bps,317,2004.687110,2003.884753,-1.8421,-0.000092,0.00095750,6.0000,fund,1000970.7172,499.5151,0.415667,83.5205
fixed_6bps,318,2001.672279,2000.871129,11.0531,0.000552,0.00101273,6.0000,fund,1000217.7586,499.8911,0.451775,83.7856
fixed_6bps,319,1996.806636,1996.007434,20.3550,0.001017,0.00112962,6.0000,arb+fund,999001.3599,500.4998,0.729839,84.7785
fixed_6bps,320,1995.384799,1994.586166,3.1204,0.000156,0.00113450,6.0000,fund,998645.6243,500.6781,0.266005,84.7628
fixed_6bps,321,1994.770980,1993.972593,-0.9265,-0.000046,0.00113301,6.0000,fund,998492.0112,500.7551,0.387204,84.7249
fixed_6bps,322,1994.462827,1993.664563,-2.4580,-0.000123,0.00113295,6.0000,fund,998414.8845,500.7938,0.433059,84.7000
fixed_6bps,323,1994.669545,1993.871198,-5.0383,-0.000252,0.00112933,6.0000,fund,998466.6239,500.7679,0.510404,84.7234
fixed_6bps,324,1994.691513,1993.893158,-4.1125,-0.000206,0.00109805,6.0000,fund,998472.1222,500.7651,0.482662,84.7256
fixed_6bps,325,1995.089637,1994.291122,-5.9971,-0.000300,0.00110094,6.0000,fund,998571.7606,500.7151,0.539194,84.7754
fixed_6bps,326,1998.654909,1997.854967,-21.8336,-0.001093,0.00115076,6.0000,arb+fund,999463.5979,500.2683,1.014941,85.9294
fixed_6bps,327,1999.927255,1999.126804,-10.3618,-0.000518,0.00115424,6.0000,fund,999781.6772,500.1092,0.670839,86.1580
fixed_6bps,328,2003.030132,2002.228439,-19.4871,-0.000975,0.00108173,6.0000,arb+fund,1000556.9547,499.7217,0.945530,87.0698
fixed_6bps,329,2005.662321,2004.859574,-17.1209,-0.000857,0.00112746,6.0000,arb+fund,1001214.1565,499.3937,0.875000,87.7648
fixed_6bps,330,2007.879845,2007.076210,-15.0421,-0.000753,0.00115725,6.0000,fund,1001767.4906,499.1178,0.812945,88.2923
fixed_6bps,331,2010.691495,2009.886736,-17.9803,-0.000900,0.00119581,6.0000,arb+fund,1002468.6368,498.7687,0.901969,89.0640
fixed_6bps,332,2006.862313,2006.059087,15.0704,0.000753,0.00124466,6.0000,fund,1001513.6261,499.2443,0.573006,89.5918
fixed_6bps,333,2004.997405,2004.194924,5.2952,0.000265,0.00125256,6.0000,fund,1001048.1817,499.4765,0.279267,89.6218
fixed_6bps,334,2008.689377,2007.885419,-22.3751,-0.001120,0.00118500,6.0000,arb+fund,1001969.4155,499.0172,1.033782,90.8388
fixed_6bps,335,2008.647297,2007.843356,-3.7930,-0.000190,0.00118481,6.0000,fund,1001958.9204,499.0225,0.474740,90.8347
fixed_6bps,336,2004.944008,2004.141549,14.4610,0.000723,0.00124699,6.0000,fund,1001034.8518,499.4831,0.554441,91.3173
fixed_6bps,337,2004.636574,2003.834238,-2.4694,-0.000123,0.00124653,6.0000,fund,1000958.1006,499.5214,0.434506,91.2924
fixed_6bps,338,2005.309631,2004.507026,-7.3574,-0.000368,0.00119915,6.0000,fund,1001126.1224,499.4376,0.581450,91.3879
fixed_6bps,339,2000.191606,1999.391050,21.5750,0.001078,0.00121219,6.0000,arb+fund,999847.7508,500.0761,0.767023,92.5091
fixed_6bps,340,1998.968503,1998.168435,2.1138,0.000106,0.00120908,6.0000,fund,999542.0040,500.2291,0.296428,92.4802
fixed_6bps,341,1998.105442,1997.305720,0.3153,0.000016,0.00121142,6.0000,fund,999326.2031,500.3371,0.350292,92.4404
fixed_6bps,342,1995.793444,1994.994648,7.5773,0.000379,0.00124066,6.0000,fund,998747.8780,500.6268,0.346995,92.5437
fixed_6bps,343,1995.212225,1994.413661,-1.0905,-0.000055,0.00124252,6.0000,fund,998602.4386,500.6998,0.392162,92.5066
fixed_6bps,344,1997.894829,1997.095191,-17.4242,-0.000872,0.00127588,6.0000,arb+fund,999273.5339,500.3635,0.882405,93.2265
fixed_6bps,345,1997.251524,1996.452144,-0.7827,-0.000039,0.00127850,6.0000,fund,999112.6423,500.4441,0.383135,93.1880
fixed_6bps,346,1994.099493,1993.301374,11.7981,0.000590,0.00126088,6.0000,fund,998323.9389,500.8394,0.473222,93.4951
fixed_6bps,347,1994.689674,1993.891319,-6.9600,-0.000348,0.00125291,6.0000,fund,998471.6618,500.7653,0.567996,93.5761
fixed_6bps,348,1994.367455,1993.569229,-2.3874,-0.000119,0.00119212,6.0000,fund,998391.0129,500.8058,0.430935,93.5503
fixed_6bps,349,1992.386518,1991.589085,5.9362,0.000297,0.00114934,6.0000,fund,997895.0560,501.0547,0.297574,93.5982
fixed_6bps,350,1990.138927,1989.342394,7.2867,0.000364,0.00111220,6.0000,fund,997332.0394,501.3375,0.337810,93.6906
fixed_6bps,351,1989.451698,1988.655440,-0.5494,-0.000027,0.00102957,6.0000,fund,997159.8267,501.4241,0.375405,93.6513
fixed_6bps,352,1993.597116,1992.799199,-24.7877,-0.001241,0.00112559,6.0000,arb+fund,998198.1764,500.9025,1.102241,95.1488
fixed_6bps,353,1992.520567,1991.723080,1.3984,0.000070,0.00111842,6.0000,fund,997928.6247,501.0378,0.317371,95.1137
fixed_6bps,354,1994.906920,1994.108478,-15.9598,-0.000799,0.00106404,6.0000,fund,998526.0332,500.7381,0.837834,95.7107
fixed_6bps,355,1993.367530,1992.569705,3.7171,0.000186,0.00106522,6.0000,fund,998140.6977,500.9314,0.248002,95.7051
fixed_6bps,356,1991.831351,1991.034141,3.7069,0.000185,0.00101601,6.0000,fund,997756.0174,501.1245,0.248211,95.6994
fixed_6bps,357,1992.806474,1992.008873,-8.8937,-0.000445,0.00103108,6.0000,fund,998000.2187,501.0019,0.625657,95.8570
fixed_6bps,358,1989.560412,1988.764110,12.3065,0.000615,0.00105950,6.0000,fund,997187.0712,501.4104,0.487888,96.1942
fixed_6bps,359,1995.032183,1994.233691,-31.4184,-0.001573,0.00114539,6.0000,arb+fund,998557.3821,500.7224,1.301590,98.6267
fixed_6bps,360,1992.843787,1992.046171,6.9745,0.000349,0.00116042,6.0000,fund,998009.5617,500.9972,0.328692,98.7080
fixed_6bps,361,1992.839757,1992.042143,-3.9822,-0.000199,0.00115904,6.0000,fund,998008.5527,500.9977,0.478535,98.7076
fixed_6bps,362,1991.350503,1990.553485,3.4732,0.000174,0.00114424,6.0000,fund,997635.5759,501.1850,0.255175,98.6977
fixed_6bps,363,1990.887173,1990.090340,-1.6761,-0.000084,0.00114385,6.0000,fund,997519.5086,501.2433,0.409265,98.6647
fixed_6bps,364,1995.536929,1994.738235,-27.2939,-0.001367,0.00122414,6.0000,arb+fund,998683.6923,500.6590,1.177975,100.4901
fixed_6bps,365,1992.646101,1991.848564,10.4993,0.000525,0.00126039,6.0000,fund,997960.0604,501.0221,0.434179,100.7249
fixed_6bps,366,1990.121254,1989.324727,8.6794,0.000434,0.00124402,6.0000,fund,997327.6109,501.3398,0.379470,100.8726
fixed_6bps,367,1988.045201,1987.249505,6.4361,0.000322,0.00125690,6.0000,fund,996807.2796,501.6015,0.312199,100.9359
fixed_6bps,368,1990.732258,1989.935487,-17.4948,-0.000876,0.00129970,6.0000,arb+fund,997480.6983,501.2628,0.882938,101.6606
fixed_6bps,369,1987.741737,1986.946163,11.0364,0.000552,0.00132195,6.0000,fund,996731.1983,501.6398,0.449700,101.9239
fixed_6bps,370,1989.110484,1988.314362,-10.8808,-0.000544,0.00131168,6.0000,fund,997074.3107,501.4671,0.684559,102.1795
fixed_6bps,371,1988.596603,1987.800687,-1.4193,-0.000071,0.00131075,6.0000,fund,996945.5067,501.5319,0.401347,102.1446
fixed_6bps,372,1991.879040,1991.081810,-20.4749,-0.001025,0.00127908,6.0000,arb+fund,997767.9616,501.1185,0.972498,103.1526
fixed_6bps,373,1992.773266,1991.975678,-8.4879,-0.000425,0.00127803,6.0000,fund,997991.9032,501.0061,0.613497,103.2926
fixed_6bps,374,1991.955809,1991.158549,0.0997,0.000005,0.00125088,6.0000,fund,997787.1889,501.1089,0.356205,103.2526
fixed_6bps,375,1992.027933,1991.230643,-4.3643,-0.000218,0.00124069,6.0000,fund,997805.2523,501.0998,0.489881,103.2602
fixed_6bps,376,1990.017355,1989.220871,6.0969,0.000305,0.00124885,6.0000,fund,997301.5769,501.3529,0.302205,103.3129
fixed_6bps,377,1989.478642,1988.682372,-1.2957,-0.000065,0.00124355,6.0000,fund,997166.5789,501.4207,0.397737,103.2771
fixed_6bps,378,1984.812283,1984.017881,19.4985,0.000974,0.00129691,6.0000,arb+fund,995996.4562,502.0098,0.702074,104.1822
fixed_6bps,379,1980.359938,1979.567319,18.4711,0.000923,0.00119793,6.0000,arb+fund,994878.7159,502.5738,0.670644,104.9895
